[2026-07-16T17:53:37.798Z] GET https://wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/ → 404 (381ms, 709B)
[2026-07-16T17:53:49.601Z] GET https://r.bing.com/rp/fRSNKQanUHk53F1a1Bi8UA71Qt4.br.js → 200 (256ms, 471B)
[2026-07-16T17:53:49.601Z] GET https://r.bing.com/rp/DR3HSCOIEFQKTsP_w1z3exhqKIw.br.js → 200 (258ms, 706B)
[2026-07-16T17:53:49.601Z] GET https://r.bing.com/rp/cfKt7bw67nxWZkkgOIRReDE3rQI.br.js → 200 (131ms, 613B)
[2026-07-16T17:53:49.601Z] GET https://r.bing.com/rp/xcXoIIPNYmJF-EYrsQBDlqHo36g.br.js → 200 (229ms, 753B)
[2026-07-16T17:53:49.601Z] GET https://r.bing.com/rp/Q1PG9vpMd7txIuVtaaoCpQeEJ5w.br.js → 200 (260ms, 1889B)
[2026-07-16T17:53:49.627Z] GET https://r.bing.com/rp/ERxD1rq0Xd7Fewx2Ys6cWhWRMmk.br.js → 200 (184ms, 516B)
[2026-07-16T17:53:49.627Z] GET https://r.bing.com/rp/sJ3s4CcWssN1-yBhgYXI5ztX9tU.br.js → 200 (235ms, 844B)
[2026-07-16T17:53:49.627Z] GET https://r.bing.com/rp/Ytxs5tpnCZO__xIrhWwJA-yGHZM.br.js → 200 (237ms, 1832B)
[2026-07-16T17:53:49.627Z] GET https://r.bing.com/rs/6r/lx/nj/x-x_v9X2pwR9AlcQef28REZvCsY.js?or=w → 200 (219ms, 1566B)
[2026-07-16T17:53:49.627Z] GET https://r.bing.com/rp/lLk8XmbdNzzlnPRzVzDhaF9yjqw.br.js → 200 (184ms, 760B)
[2026-07-16T17:53:49.627Z] GET https://r.bing.com/rp/Ass0FROa2e9YKJimHNSYJXacvKI.br.js → 200 (184ms, 511B)
[2026-07-16T17:53:49.627Z] GET https://r.bing.com/rp/uYfKaCEKoUJO8QF1Vlmton1QU_Y.br.js → 200 (196ms, 2738B)
[2026-07-16T17:53:49.627Z] GET https://r.bing.com/rp/lkM7-j-6lj2mHueJugMSD2pY8kM.br.js → 200 (184ms, 559B)
[2026-07-16T17:53:49.627Z] GET https://r.bing.com/rp/Gyuq2bqitqDJM0BeAkbKXGlQXNw.br.js → 200 (184ms, 998B)
[2026-07-16T17:53:49.633Z] GET https://r.bing.com/rp/n21aGRCN5EKHB3qObygw029dyNU.br.js → 200 (190ms, 1087B)
[2026-07-16T17:53:49.633Z] GET https://r.bing.com/rp/hSC2A2u1nPLBLKtx9YeXrNrijSw.br.js → 200 (179ms, 674B)
[2026-07-16T17:53:49.633Z] GET https://r.bing.com/rp/psgXZvzYJMEW2ydikIk493Va1d4.br.js → 200 (179ms, 970B)
[2026-07-16T17:53:49.633Z] GET https://r.bing.com/rs/6r/wg/nj/nt6a1ZR520utsLoZmSYgwxdOPgI.js?or=w → 200 (191ms, 1524B)
[2026-07-16T17:53:49.633Z] GET https://r.bing.com/rp/5L3iD467J3iJWEPwIjxlK0MMDpY.br.js → 200 (198ms, 1089B)
[2026-07-16T17:53:49.633Z] GET https://r.bing.com/rp/9Z2GyyGvsKSVNrmOMrTfcv8z_yQ.br.js → 200 (190ms, 7347B)
[2026-07-16T17:53:49.633Z] GET https://r.bing.com/rp/K_V1CARn2Q2lTs5njJKUvUkHyi4.br.js → 200 (191ms, 419B)
[2026-07-16T17:53:49.633Z] GET https://r.bing.com/rp/3eHIthF6R2e1ZRdN3zxkF_nk-6w.br.js → 200 (191ms, 1101B)
[2026-07-16T17:53:49.636Z] GET https://r.bing.com/rp/EAI2MpbgpapWy3f5CJ0mQ55YzkI.br.js → 200 (194ms, 1142B)
[2026-07-16T17:53:49.636Z] GET https://r.bing.com/rp/JTnIefOMiNK7DX11D7RY8i0_PKc.br.js → 200 (189ms, 448B)
[2026-07-16T17:53:49.636Z] GET https://r.bing.com/rp/_Bf8WbhrPNleVJdfG-L0A8nld9c.br.js → 200 (189ms, 1133B)
[2026-07-16T17:53:49.636Z] GET https://r.bing.com/rp/75SIhjT7cikNAal0FuI8WHdzWa8.br.js → 200 (220ms, 808B)
[2026-07-16T17:53:49.636Z] GET https://r.bing.com/rp/mOy7YpeLJ3c40BBAFNUI6SmOUTY.br.js → 200 (208ms, 786B)
[2026-07-16T17:53:49.636Z] GET https://r.bing.com/rp/6mZmj1db42G_jniFgdT7MCvBgyA.br.js → 200 (221ms, 692B)
[2026-07-16T17:53:49.636Z] GET https://r.bing.com/rp/nHOlLJnFoS8pPI705ikfiw8Z_OI.br.js → 200 (212ms, 950B)
[2026-07-16T17:53:49.636Z] GET https://r.bing.com/rp/npss_9tdJq98UAZWJkmncHMBuno.br.js → 200 (220ms, 685B)
[2026-07-16T17:53:49.637Z] GET https://r.bing.com/rp/TA5w4JZB_Bofmi4E2NA9kDEyusQ.br.js → 200 (227ms, 753B)
[2026-07-16T17:53:49.637Z] GET https://r.bing.com/rp/zlfm-hC70pZAs62UVTTl3KShKOE.br.js → 200 (206ms, 726B)
[2026-07-16T17:53:49.637Z] GET https://r.bing.com/rp/hAEVe25_jil71qxV8HNHEcjwOsk.br.js → 200 (187ms, 480B)
[2026-07-16T17:53:49.637Z] GET https://r.bing.com/rp/TQGiVJr4EQItARiXzy1vNtei-NQ.br.js → 200 (210ms, 1403B)
[2026-07-16T17:53:49.637Z] GET https://r.bing.com/rs/6r/lL/nj/EmG-XMIMCcq8zmcVBBO7jkFERAE.js?or=w → 200 (120ms, 726B)
[2026-07-16T17:53:49.637Z] GET https://r.bing.com/rp/uicSxtNwRiZ5PDW1nz4YbxCDn9o.br.js → 200 (213ms, 3814B)
[2026-07-16T17:53:49.637Z] GET https://r.bing.com/rp/zU-wzeTci_PmsyatZvTRjj8U0as.br.js → 200 (209ms, 1235B)
[2026-07-16T17:53:49.637Z] GET https://r.bing.com/rp/yDCTBMsaGVIotHzJtTwQ4eJQ07s.br.js → 200 (205ms, 3762B)
[2026-07-16T17:53:49.637Z] GET https://r.bing.com/rp/Iuy6fC_j8hS5N4eOG-9BcVtMAVo.br.js → 200 (210ms, 6486B)
[2026-07-16T17:53:49.637Z] GET https://r.bing.com/rp/pH9V7s80ZMl34uIM9Cxw_npsBus.br.js → 200 (192ms, 1442B)
[2026-07-16T17:53:49.637Z] GET https://r.bing.com/rp/CcMXS8Oo0OUnUE0LzYK9AFJ6la8.br.js → 200 (194ms, 1072B)
[2026-07-16T17:53:49.637Z] GET https://r.bing.com/rp/vVyKUguT1gBnxvkjRy0HGVZ6iks.br.js → 200 (192ms, 1340B)
[2026-07-16T17:53:49.637Z] GET https://r.bing.com/rp/-ICpNDkT9Y-AM9LUhR49rNhH2oo.br.js → 200 (227ms, 539B)
[2026-07-16T17:53:49.637Z] GET https://r.bing.com/rp/O-ejpxJOK4ur1-qUtpPRk7Z6wj0.br.js → 200 (229ms, 681B)
[2026-07-16T17:53:49.637Z] GET https://r.bing.com/rp/4a2l6ts7ENpX5gGW0kp5U2iD6h8.br.js → 200 (213ms, 973B)
[2026-07-16T17:53:49.637Z] GET https://r.bing.com/rp/eKvcHdnNwo1WcxoSioV4ztnfZk8.br.js → 200 (213ms, 1374B)
[2026-07-16T17:53:49.637Z] GET https://r.bing.com/rp/Af6_gkc-M8sTvvCoMgvEz8cPNMA.br.js → 200 (220ms, 4590B)
[2026-07-16T17:53:49.637Z] GET https://r.bing.com/rp/MicXn58E9O2d9myy2AkyWVxfKMM.br.js → 200 (229ms, 4118B)
[2026-07-16T17:53:49.637Z] GET https://r.bing.com/rp/72SKcnOYNsjv6ytAEeI1oFG37Rg.br.js → 200 (229ms, 31155B)
[2026-07-16T17:53:49.637Z] GET https://r.bing.com/rp/ngUTcJtv7sjHF74PweBPO8yGyxQ.br.js → 200 (222ms, 3548B)
[2026-07-16T17:53:49.637Z] GET https://r.bing.com/rp/plg8Vjg73xWgvghRRhfTuxFRKVk.br.js → 200 (231ms, 1074B)
[2026-07-16T17:53:49.637Z] GET https://r.bing.com/rp/-2EVJNDwymhr08bVch00GwpjiDA.br.js → 200 (232ms, 1578B)
[2026-07-16T17:53:49.719Z] GET https://r.bing.com/rs/6r/gm/jnc,nj/tlifxqsNyCzxIJnRwtQKuZToQQw.js?or=w → 200 (14ms, 353B)
[2026-07-16T17:53:49.751Z] GET https://r.bing.com/rp/nlZh6bVx1oeyNpoy8k6Auevo0Po.br.js → 200 (41ms, 1267B)
[2026-07-16T17:53:49.792Z] GET https://r.bing.com/rp/Tzi0lFhZU13XYuDY050dWBV6DfQ.br.js → 200 (?ms, -1268B)
[2026-07-16T17:53:49.792Z] GET https://r.bing.com/rp/IeR-599UBJuseT658p8awKkSjaw.br.js → 200 (?ms, -978B)
[2026-07-16T17:53:49.793Z] GET https://r.bing.com/rp/-V5wTZcrW0CU8Mo8ihfH5VDKems.br.js → 200 (?ms, -1267B)
[2026-07-16T17:53:49.793Z] GET https://r.bing.com/rp/PUyou40cnMm6LWhwH-89HwXpc44.br.js → 200 (?ms, -1268B)
[2026-07-16T17:53:49.793Z] GET https://r.bing.com/rp/uOsQpE87L0oEd3gFZgQai2o5dqA.br.js → 200 (1ms, 608B)
[2026-07-16T17:53:49.802Z] GET https://r.bing.com/rp/En6blPJcqovigCz6Ix1FLnXHt24.br.js → 200 (1ms, -1268B)
[2026-07-16T17:53:49.803Z] GET https://r.bing.com/rp/fV8Dpadj6Cv3aj2kbAVj52oi_p8.br.js → 200 (28ms, -1268B)
[2026-07-16T17:53:49.842Z] GET https://r.bing.com/rp/-3EiEm8h52zrMm_lEnal4L6oox8.br.js → 200 (32ms, -1268B)
[2026-07-16T17:53:49.875Z] GET https://r.bing.com/rp/KU3EZ90kSkBTAHtJvIUL3L9fkxE.br.js → 200 (?ms, -1269B)
[2026-07-16T17:53:49.935Z] GET https://r.bing.com/rp/LLsqdhmv3RjYgfuepDBrVLeWshY.br.js → 200 (2ms, -1265B)
[2026-07-16T17:53:49.937Z] GET https://r.bing.com/rp/cfKt7bw67nxWZkkgOIRReDE3rQI.br.js → 200 (4ms, -976B)
[2026-07-16T17:53:49.943Z] GET https://r.bing.com/rp/0Tfs80oEbRYDgF7ylLj21W9MXHU.br.js → 200 (?ms, -1268B)
[2026-07-16T17:53:49.943Z] GET https://r.bing.com/rp/6wBFuewIOH06q9w4Bw8z-SKiip4.br.js → 200 (?ms, -1266B)
[2026-07-16T17:53:49.944Z] GET https://www.bing.com/rewardsapp/widgetassets/prod/medallion/1.9.11/js/widget.js?t=260716 → 200 (507ms, 67202B)
[2026-07-16T17:53:49.945Z] GET https://r.bing.com/rp/fYa4G4wbz4PjD3tZaW3pycMuo2c.br.js → 200 (6ms, -1266B)
[2026-07-16T17:53:49.951Z] GET https://r.bing.com/rb/4Q/jnc,nj/cKzGnam6-Fytml03VT3ixBZ9tTs.js?bu=A5c0mjSdNA&or=w → 200 (2ms, -1764B)
[2026-07-16T17:53:49.954Z] GET https://r.bing.com/rp/qwce00QJxdHzNxXh5H1mBc8QgBU.br.js → 200 (5ms, -1266B)
[2026-07-16T17:53:49.959Z] GET https://r.bing.com/rp/rJAhQDJ7mcmc690pfjItaDhmv18.br.js → 200 (?ms, -1269B)
[2026-07-16T17:53:49.959Z] GET https://r.bing.com/rp/Y-IofXCiouangPfEhpp6Z_AOYcM.br.js → 200 (1ms, -1268B)
[2026-07-16T17:53:49.960Z] GET https://r.bing.com/rp/B41j9eGM1DLNjQd-XrgY_sctGDk.br.js → 200 (1ms, -1266B)
[2026-07-16T17:53:49.962Z] GET https://r.bing.com/rp/KV4_sSSBz1cEDJbhKamlGr9ClBw.br.js → 200 (?ms, -1268B)
[2026-07-16T17:53:49.963Z] GET https://r.bing.com/rp/TsKGnfqxqwIZ0qgW31yPMZd85P8.br.js → 200 (2ms, -1268B)
[2026-07-16T17:53:49.965Z] GET https://r.bing.com/rs/6r/ro/jnc,nj/PqrqelWWRvUSnVWCeG5Pdh9wBEU.js?or=w → 200 (2ms, -1763B)
[2026-07-16T17:53:49.967Z] GET https://r.bing.com/rp/F_NjvIijiBhzfbsy0TKV9gOkTWE.br.js → 200 (1ms, -1268B)
[2026-07-16T17:53:49.969Z] GET https://r.bing.com/rp/mf3B6bT-FFOeYD0GC4z6ZBsLW6M.br.js → 200 (1ms, -1267B)
[2026-07-16T17:53:49.976Z] GET https://r.bing.com/rp/NN38hWBGghpmyTXZRzxNyuDQOh0.br.js → 200 (1ms, -1268B)
[2026-07-16T17:53:49.977Z] GET https://r.bing.com/rp/vMDvWdmF46n6kUNBfdmqXrDYoGI.br.js → 200 (?ms, -1269B)
[2026-07-16T17:53:49.977Z] GET https://r.bing.com/rp/HuFcgBA_2XForBQE_eZtVYzLk2M.br.js → 200 (?ms, -1269B)
[2026-07-16T17:53:50.035Z] GET https://r.bing.com/rs/6r/lL/nj/EmG-XMIMCcq8zmcVBBO7jkFERAE.js?or=w → 200 (2ms, -1763B)
[2026-07-16T17:53:50.039Z] GET https://r.bing.com/rp/yt5G3936XbeOUUYvhktH-Zp37Ac.br.js → 200 (1ms, -1265B)
[2026-07-16T17:53:50.041Z] GET https://r.bing.com/rp/x1eptL9rX54oAMdUWuiXlU8ClbM.br.js → 200 (1ms, -978B)
[2026-07-16T17:53:50.042Z] GET https://r.bing.com/rp/QhINJ5aAulL1ot_r_8dLH_aIfCk.br.js → 200 (2ms, -1266B)
[2026-07-16T17:53:50.044Z] GET https://r.bing.com/rp/cVhztCgE3ZjlZ4NrICPGsTh1WbQ.br.js → 200 (5ms, -1266B)
[2026-07-16T17:53:50.050Z] GET https://r.bing.com/rp/eE_nGKc9g6OVIDRu8fYvjIG9Hm0.br.js → 200 (5ms, -1268B)
[2026-07-16T17:53:50.056Z] GET https://r.bing.com/rp/-vw7138u6_r_Ghx3EGqbgT8a4to.br.js → 200 (2ms, -1269B)
[2026-07-16T17:53:50.059Z] GET https://r.bing.com/rp/Bhp5McU_G4qFOBSyNu2f3cxDjDg.br.js → 200 (3ms, -1268B)
[2026-07-16T17:53:50.063Z] GET https://r.bing.com/rs/6r/ue/jnc,nj/a-7oPGogv38O2aNsE2G1jvTy2t8.js?or=w → 200 (1ms, -1764B)
[2026-07-16T17:53:50.075Z] GET https://th.bing.com/th/id/ODLS.A2450BEC-5595-40BA-9F13-D9EC6AB74B9F?w=32&h=32&qlt=90&pcl=fffffa&o=6&pid=1.2 → pending (?ms, ?B)
[2026-07-16T17:53:50.076Z] GET https://th.bing.com/th/id/ODLS.A2450BEC-5595-40BA-9F13-D9EC6AB74B9F?w=32&h=32&qlt=91&pcl=fffffa&o=6&pid=1.2 → pending (?ms, ?B)
[2026-07-16T17:53:50.076Z] GET https://th.bing.com/th/id/ODLS.A2450BEC-5595-40BA-9F13-D9EC6AB74B9F?w=32&h=32&qlt=92&pcl=fffffa&o=6&pid=1.2 → pending (?ms, ?B)
[2026-07-16T17:53:50.076Z] GET https://th.bing.com/th/id/ODLS.A2450BEC-5595-40BA-9F13-D9EC6AB74B9F?w=32&h=32&qlt=93&pcl=fffffa&o=6&pid=1.2 → pending (?ms, ?B)
[2026-07-16T17:53:50.076Z] GET https://th.bing.com/th/id/ODLS.A2450BEC-5595-40BA-9F13-D9EC6AB74B9F?w=32&h=32&qlt=94&pcl=fffffa&o=6&pid=1.2 → pending (?ms, ?B)
[2026-07-16T17:53:50.076Z] GET https://th.bing.com/th/id/ODLS.A2450BEC-5595-40BA-9F13-D9EC6AB74B9F?w=32&h=32&qlt=95&pcl=fffffa&o=6&pid=1.2 → pending (?ms, ?B)
[2026-07-16T17:53:50.076Z] GET https://th.bing.com/th/id/ODLS.A2450BEC-5595-40BA-9F13-D9EC6AB74B9F?w=32&h=32&qlt=96&pcl=fffffa&o=6&pid=1.2 → pending (?ms, ?B)
[2026-07-16T17:53:50.076Z] GET https://th.bing.com/th/id/ODLS.A2450BEC-5595-40BA-9F13-D9EC6AB74B9F?w=32&h=32&qlt=97&pcl=fffffa&o=6&pid=1.2 → pending (?ms, ?B)
[2026-07-16T17:53:50.077Z] GET https://th.bing.com/th/id/ODLS.A2450BEC-5595-40BA-9F13-D9EC6AB74B9F?w=32&h=32&qlt=98&pcl=fffffa&o=6&pid=1.2 → pending (?ms, ?B)
[2026-07-16T17:53:50.077Z] GET https://th.bing.com/th/id/ODLS.A2450BEC-5595-40BA-9F13-D9EC6AB74B9F?w=32&h=32&qlt=99&pcl=fffffa&o=6&pid=1.2 → pending (?ms, ?B)
[2026-07-16T17:53:50.077Z] GET https://r.bing.com/rp/5I0Cuul36Grrwnqn9LpjC23cpQ8.br.js → 200 (?ms, -1268B)
[2026-07-16T17:53:50.078Z] GET https://r.bing.com/rp/oU3D75fwOKYAqRTtv6cscmsEla8.br.js → 200 (9ms, -1268B)
[2026-07-16T17:53:50.088Z] GET https://r.bing.com/rp/zjz65wEi2EUfRvlC6mVhOIE4PSM.br.js → 200 (2ms, -1269B)
[2026-07-16T17:53:50.451Z] POST https://www.bing.com/web/chlrate?partner=P&status=t&ajaxreq=1 → pending (?ms, ?B)
[2026-07-16T17:53:50.451Z] GET https://r.bing.com/rp/88F_WFp57AEhbuX2xUzJp0yKLEM.br.js → pending (?ms, ?B)
[2026-07-16T17:53:50.850Z] GET https://r.bing.com/rp/KUj639dFcatHE77xtiTb-KSEsSA.br.js → 200 (30ms, -1269B)
[2026-07-16T17:53:50.881Z] GET https://r.bing.com/rp/b1xhc3Vl3_FhS-lf4VS_IJJoJF8.br.js → 200 (40ms, -1269B)
[2026-07-16T17:53:50.922Z] GET https://r.bing.com/rp/ZAnLSuKG096_w5eBelW0S7HOr6g.br.js → 200 (1ms, -1268B)
[2026-07-16T17:53:51.989Z] GET https://r.bing.com/rp/6ZpK9fh9cD0LYcXzkYpUR9MV_-g.br.js → 200 (8ms, -1266B)
[2026-07-16T17:53:51.996Z] POST https://www.bing.com/web/xlsc.aspx?dl=1&f=8 → 204 (197ms, 119B)
[2026-07-16T17:53:51.997Z] GET https://r.bing.com/rp/KLrSbzDKMog0mCiPcB9iwoEvlE4.br.js → 200 (4ms, -1267B)
[2026-07-16T17:53:52.002Z] GET https://r.bing.com/rp/ClBkzRTD0QLpIATX2q7eWktfr_k.br.js → 200 (1ms, -1269B)
[2026-07-16T17:53:52.004Z] GET https://r.bing.com/rp/uceaWoHkRefVM5EK1cFT2TcyRm0.br.js → 200 (5ms, -1266B)
[2026-07-16T17:53:52.009Z] GET https://r.bing.com/rp/AaMNMcbonPOvZZOl4Lx8-gy2CLQ.br.js → 200 (?ms, -1266B)
[2026-07-16T17:53:52.009Z] GET https://r.bing.com/rp/dILjFnlu3tFtlz3D1HusK2wu9g8.br.js → 200 (22ms, -1268B)
[2026-07-16T17:53:52.032Z] GET https://r.bing.com/rp/CnuSs8RGmjTsMT91VsxGzD6pvXs.br.js → 200 (?ms, -1268B)
[2026-07-16T17:53:52.032Z] GET https://r.bing.com/rp/fRSNKQanUHk53F1a1Bi8UA71Qt4.br.js → 200 (1ms, -1266B)
[2026-07-16T17:53:52.058Z] GET https://r.bing.com/rp/DR3HSCOIEFQKTsP_w1z3exhqKIw.br.js → 200 (1ms, -1268B)
[2026-07-16T17:53:52.060Z] GET https://r.bing.com/rp/xcXoIIPNYmJF-EYrsQBDlqHo36g.br.js → 200 (1ms, -1266B)
[2026-07-16T17:53:52.062Z] GET https://r.bing.com/rp/Q1PG9vpMd7txIuVtaaoCpQeEJ5w.br.js → 200 (1ms, -1269B)
[2026-07-16T17:53:52.063Z] GET https://r.bing.com/rp/ERxD1rq0Xd7Fewx2Ys6cWhWRMmk.br.js → 200 (1ms, -1266B)
[2026-07-16T17:53:52.065Z] GET https://r.bing.com/rp/sJ3s4CcWssN1-yBhgYXI5ztX9tU.br.js → 200 (1ms, -1268B)
[2026-07-16T17:53:52.067Z] GET https://r.bing.com/rp/Ytxs5tpnCZO__xIrhWwJA-yGHZM.br.js → 200 (1ms, -979B)
[2026-07-16T17:53:52.068Z] GET https://r.bing.com/rs/6r/lx/nj/x-x_v9X2pwR9AlcQef28REZvCsY.js?or=w → 200 (5ms, -1763B)
[2026-07-16T17:53:52.073Z] GET https://r.bing.com/rp/lLk8XmbdNzzlnPRzVzDhaF9yjqw.br.js → 200 (1ms, -1266B)
[2026-07-16T17:53:52.074Z] GET https://www.bing.com/images/sbi?mmasync=1&ig=580B789CDC9B4AC98D23816CB4240AB6&iid=.5089&ptn=Web&ep=0&iconpl=1&ajaxreq=1 → 200 (324ms, 21388B)
[2026-07-16T17:53:52.074Z] GET https://r.bing.com/rp/Ass0FROa2e9YKJimHNSYJXacvKI.br.js → 200 (1ms, -1268B)
[2026-07-16T17:53:52.075Z] GET https://r.bing.com/rp/uYfKaCEKoUJO8QF1Vlmton1QU_Y.br.js → 200 (1ms, -1269B)
[2026-07-16T17:53:52.078Z] GET https://www.bing.com/instantsearch/getquerylist?query=%E5%9C%B0%E5%B9%B3%E7%BA%BF%20%E6%8B%9B%E8%81%98%20wecruit.hotjob.cn → 200 (189ms, 871B)
[2026-07-16T17:53:52.078Z] GET https://r.bing.com/rp/lkM7-j-6lj2mHueJugMSD2pY8kM.br.js → 200 (28ms, -1268B)
[2026-07-16T17:53:52.107Z] GET https://r.bing.com/rp/Gyuq2bqitqDJM0BeAkbKXGlQXNw.br.js → 200 (?ms, -1266B)
[2026-07-16T17:53:52.107Z] GET https://r.bing.com/rp/n21aGRCN5EKHB3qObygw029dyNU.br.js → 200 (1ms, -1266B)
[2026-07-16T17:53:52.109Z] GET https://r.bing.com/rp/hSC2A2u1nPLBLKtx9YeXrNrijSw.br.js → 200 (?ms, -1268B)
[2026-07-16T17:53:52.109Z] GET https://r.bing.com/rp/psgXZvzYJMEW2ydikIk493Va1d4.br.js → 200 (1ms, -1266B)
[2026-07-16T17:53:52.111Z] POST https://www.bing.com/rewardsapp/ncheader?ver=70793997&IID=SERP.5049&IG=580B789CDC9B4AC98D23816CB4240AB6&ajaxreq=1 → 200 (293ms, 1983B)
[2026-07-16T17:53:52.111Z] GET https://r.bing.com/rs/6r/wg/nj/nt6a1ZR520utsLoZmSYgwxdOPgI.js?or=w → 200 (1ms, -1624B)
[2026-07-16T17:53:52.112Z] GET https://r.bing.com/rp/5L3iD467J3iJWEPwIjxlK0MMDpY.br.js → 200 (1ms, -1266B)
[2026-07-16T17:53:52.113Z] GET https://r.bing.com/rp/9Z2GyyGvsKSVNrmOMrTfcv8z_yQ.br.js → 200 (2ms, -1267B)
[2026-07-16T17:53:52.116Z] GET https://r.bing.com/rp/K_V1CARn2Q2lTs5njJKUvUkHyi4.br.js → 200 (1ms, -1266B)
[2026-07-16T17:53:52.119Z] POST https://www.bing.com/rewardsapp/reportActivity?IG=580B789CDC9B4AC98D23816CB4240AB6&IID=SERP.5059&q=%E5%9C%B0%E5%B9%B3%E7%BA%BF+%E6%8B%9B%E8%81%98+wecruit.hotjob.cn&ajaxreq=1 → 200 (329ms, 1991B)
[2026-07-16T17:53:52.119Z] GET https://r.bing.com/rp/3eHIthF6R2e1ZRdN3zxkF_nk-6w.br.js → 200 (5ms, -1268B)
[2026-07-16T17:53:52.125Z] GET https://r.bing.com/rp/EAI2MpbgpapWy3f5CJ0mQ55YzkI.br.js → 200 (?ms, -1268B)
[2026-07-16T17:53:52.126Z] GET https://r.bing.com/rp/JTnIefOMiNK7DX11D7RY8i0_PKc.br.js → 200 (?ms, -1266B)
[2026-07-16T17:53:52.126Z] GET https://r.bing.com/rp/_Bf8WbhrPNleVJdfG-L0A8nld9c.br.js → 200 (1ms, -1266B)
[2026-07-16T17:53:52.127Z] GET https://r.bing.com/rp/75SIhjT7cikNAal0FuI8WHdzWa8.br.js → 200 (1ms, -1268B)
[2026-07-16T17:53:52.128Z] GET https://r.bing.com/rp/mOy7YpeLJ3c40BBAFNUI6SmOUTY.br.js → 200 (1ms, -1266B)
[2026-07-16T17:53:52.130Z] GET https://r.bing.com/rp/6mZmj1db42G_jniFgdT7MCvBgyA.br.js → 200 (1ms, -1266B)
[2026-07-16T17:53:52.132Z] GET https://r.bing.com/rp/nHOlLJnFoS8pPI705ikfiw8Z_OI.br.js → 200 (?ms, -1268B)
[2026-07-16T17:53:52.133Z] GET https://r.bing.com/rp/npss_9tdJq98UAZWJkmncHMBuno.br.js → 200 (2ms, -1268B)
[2026-07-16T17:53:52.139Z] GET https://r.bing.com/rp/TA5w4JZB_Bofmi4E2NA9kDEyusQ.br.js → 200 (2ms, -1266B)
[2026-07-16T17:53:52.141Z] GET https://r.bing.com/rp/zlfm-hC70pZAs62UVTTl3KShKOE.br.js → 200 (?ms, -1266B)
[2026-07-16T17:53:52.141Z] GET https://r.bing.com/rp/hAEVe25_jil71qxV8HNHEcjwOsk.br.js → 200 (1ms, -1266B)
[2026-07-16T17:53:52.143Z] GET https://r.bing.com/rp/TQGiVJr4EQItARiXzy1vNtei-NQ.br.js → 200 (?ms, -1268B)
[2026-07-16T17:53:52.144Z] GET https://r.bing.com/rp/uicSxtNwRiZ5PDW1nz4YbxCDn9o.br.js → 200 (1ms, -1269B)
[2026-07-16T17:53:52.191Z] GET https://r.bing.com/rp/zU-wzeTci_PmsyatZvTRjj8U0as.br.js → 200 (3ms, -1266B)
[2026-07-16T17:53:52.194Z] GET https://r.bing.com/rp/yDCTBMsaGVIotHzJtTwQ4eJQ07s.br.js → 200 (2ms, -1269B)
[2026-07-16T17:53:52.196Z] GET https://r.bing.com/rp/Iuy6fC_j8hS5N4eOG-9BcVtMAVo.br.js → 200 (2ms, -1269B)
[2026-07-16T17:53:52.234Z] GET https://r.bing.com/rp/pH9V7s80ZMl34uIM9Cxw_npsBus.br.js → 200 (167ms, -1269B)
[2026-07-16T17:53:52.399Z] GET https://r.bing.com/rp/lwgCOY8rCo0Ub0btSshwRlT9HWI.br.js → pending (?ms, ?B)
[2026-07-16T17:53:52.399Z] GET https://r.bing.com/rp/ulJ3ckR0YcGpvIX6xhO4prJhEQQ.br.js → pending (?ms, ?B)
[2026-07-16T17:53:52.399Z] GET https://r.bing.com/rp/fdVZU4ttbw8NDRm6H3I5BW3_vCo.svg → pending (?ms, ?B)
[2026-07-16T17:53:52.399Z] GET https://r.bing.com/rp/4L4QdyjTv0HYE2Ig2ol9eYoqxg8.svg → pending (?ms, ?B)
[2026-07-16T17:53:52.400Z] GET https://r.bing.com/rp/UusW4P7f5q9mXctgEuZhyIziufA.svg → pending (?ms, ?B)
[2026-07-16T17:53:52.400Z] GET https://r.bing.com/rp/4A9D07RlW6M7gPmPQQydX3khDJc.svg → pending (?ms, ?B)
[2026-07-16T17:53:52.404Z] GET https://r.bing.com/rs/4s/3T/cir3,cc,nc/inKqjZb7BBrOYwHLzCiWzAwJAZs.css?or=w → pending (?ms, ?B)
[2026-07-16T17:53:52.404Z] GET https://r.bing.com/rs/4s/44/cc,nc/SfJ6raSq1fhuhhfFXPVdwEdJvkY.css?or=w → pending (?ms, ?B)
[2026-07-16T17:53:52.404Z] GET https://r.bing.com/rs/4s/3e/cc,nc/RxnQtSv3YDXTp2Pi1BT-ojVQhss.css?or=w → pending (?ms, ?B)
[2026-07-16T17:53:52.404Z] GET https://r.bing.com/rs/4s/3W/cir3,cc,nc/eyf7iYpkU1E7D0Itcc4XVcbdbLc.css?or=w → pending (?ms, ?B)
[2026-07-16T17:53:52.404Z] GET https://r.bing.com/rp/MFCea3lBZtF5AAN0Slj6qpivo78.br.js → pending (?ms, ?B)
[2026-07-16T17:53:52.449Z] GET https://r.bing.com/rp/CcMXS8Oo0OUnUE0LzYK9AFJ6la8.br.js → pending (?ms, ?B)
[2026-07-16T17:53:52.713Z] GET https://r.bing.com/rp/vVyKUguT1gBnxvkjRy0HGVZ6iks.br.js → 200 (?ms, -1269B)
